mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.698,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.111,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.137,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,0.064,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.132,0.005,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.251,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.082,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.104,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.117,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.439,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,0.005,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.104,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.421,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.961,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.091,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.082,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09,0.068,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.706,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.104,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.141,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.787,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.106,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.005,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.178,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.385,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.114,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.271,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.129,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.089,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.092,0.431,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.961,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.122,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.135,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.298,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.62,0.265,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.594,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.751,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.646,0.008,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.086,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.089,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.747,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.127,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.089,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.104,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.716,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.092,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.271,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.155,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.523,0.009,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.079,0.01,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084,0.01,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.696,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.082,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.088,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.194,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.125,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.092,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.261,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.34,0.01,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.012,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.086,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.083,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.088,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.258,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.074,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.083,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.078,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.084,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.565,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.141,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.132,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.085,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.078,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.774,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.091,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.005,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.082,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.076,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.086,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.078,0.001,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.078,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.088,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.536,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.077,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.086,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.01,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.565,0.012,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.725,0.009,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.008,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.091,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101,0.007,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.068,0.006,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.082,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.757,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.085,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.079,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.069,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.079,0.036,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.081,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.088,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.323,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.075,0.003,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.077,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07,0.004,0.001,NaN,NaN,NaN,NaN,NaN
mhod-0.01-0.8,mhod,0.01-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.073,0.001,0.001,NaN,NaN,NaN,NaN,NaN
